id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15
7893802800,425000,4,2.75,2440,15349,2,0,1,4,7,2440,1957,0,98198,2280,9250
2473003210,364808,3,1.75,2320,7875,1,0,0,3,8,1620,1967,0,98058,1990,9720
1402600570,320000,3,2.25,1580,6561,1,0,0,3,8,1200,1981,0,98058,1710,7241
8944460030,325000,4,2.5,2963,5797,2,0,0,3,9,2963,2006,0,98030,2665,6119
2473480560,350000,3,2.25,2470,10290,2,0,0,3,8,2230,1984,0,98058,1970,10150
3365900465,170000,3,1.5,1370,10176,1,0,0,3,6,1370,1947,0,98168,1650,10176
5341600030,255000,2,1,960,28717,1,0,0,4,6,960,1984,0,98070,1860,28717
6073500160,550000,3,1,1130,7500,1,0,0,3,7,880,1947,0,98117,2190,5250
2025760160,835000,4,4.25,4930,25714,2,0,0,3,12,4930,2005,0,98092,3620,23035
9393700140,420000,3,1,1150,5120,1,0,0,4,6,800,1946,0,98116,1220,5120
5458800125,925000,4,2.5,2190,7350,2.5,0,0,5,8,2190,1958,0,98040,1880,7350
2492200435,389250,2,1.5,1490,4080,1,0,0,3,7,930,1956,0,98126,1320,4080
3759500046,748000,3,2.5,2600,10183,1,0,0,3,8,1300,2004,0,98033,1860,10401
8648220260,284000,3,1.75,1530,9600,1,0,0,3,7,1200,1988,0,98042,1680,9680
6392001670,588000,4,2,1680,5000,1,0,0,3,7,980,1950,0,98115,1680,6000
2026049155,372500,3,1.75,1680,8648,1,0,0,4,7,1680,1963,0,98133,1290,8147
2329800240,285000,4,3,1900,7194,2,0,0,4,7,1900,1988,0,98042,1690,7194
3380900125,360000,3,1,1570,9467,1,0,0,3,7,1570,1954,0,98177,1570,9100
1324079041,275000,3,1,1370,17859,1,0,0,4,7,1150,1930,0,98024,1460,47044
8682230550,428000,2,2,1350,4225,1,0,0,3,8,1350,2003,0,98053,1660,4225
853400240,847000,6,2.5,3010,17864,2,0,0,3,8,3010,1969,0,98177,2560,11532
2130702075,316000,3,1,1010,7838,1,0,0,4,6,1010,1977,0,98019,1380,8128
3260810260,375000,3,2.5,2050,7205,2,0,0,3,8,2050,2000,0,98003,2050,7264
2878600200,533000,3,1,1670,4080,1,0,0,3,7,1170,1967,0,98115,1560,4080
7298040310,556000,5,2.5,3840,16905,2,0,0,3,11,3840,1991,0,98023,3270,12133
766000240,225000,4,2,2220,14120,1,0,0,3,7,1200,1966,0,98042,1300,9709
3459700340,537250,4,2.5,2590,9530,1,0,0,4,8,1640,1978,0,98155,2710,10970
2473251180,255000,3,1,1180,13650,1,0,0,4,7,1180,1967,0,98058,1460,11730
2407900200,530000,4,2.5,2950,4836,2,0,0,3,7,2950,2006,0,98059,2120,4750
7558700030,5.30E+06,6,6,7390,24829,2,1,4,4,12,5000,1991,0,98040,4320,24619
203600140,595000,3,2.75,2150,31238,2,0,0,3,9,2150,1996,0,98014,2650,38307
4037800140,548000,4,2,2100,8880,1,0,0,4,7,2100,1958,0,98008,1280,9102
1683600240,234975,3,1.75,1650,8073,1,0,0,3,7,1100,1980,0,98092,1280,8073
1962200036,600000,3,1.75,1620,1325,2.5,0,0,3,9,1430,2005,0,98102,1750,1572
1775800510,432000,4,1,1750,12528,1,0,0,4,7,1750,1967,0,98072,1550,14120
1822350070,455000,3,1.5,1380,6657,2,0,0,3,7,1380,1986,0,98034,1420,8187
7772400160,279950,3,1.75,1510,11234,1,0,0,3,7,1210,1965,0,98155,2080,9076
273900030,267500,3,1.5,1600,9072,1,0,0,4,7,1600,1963,0,98030,1710,8000
3323069084,620000,4,2.5,1840,220308,2,0,0,3,8,1840,2000,0,98038,1890,65340
4337000160,110000,2,1,830,7590,1,0,0,2,6,830,1943,0,98166,980,7590
9126100550,625000,3,3.5,1810,1846,2,0,0,4,8,1440,2009,0,98122,1480,3600
5101405274,389000,2,1,910,7000,1,0,0,3,7,910,1952,0,98115,1260,7528
4232400860,1.20E+06,4,2,2120,3360,2,0,0,3,9,2120,1905,0,98112,2090,3600
2723069082,788500,4,2.25,2510,133729,2,0,0,4,8,2510,1977,0,98027,2510,69696
7436500270,567000,5,2.25,2100,6936,1,0,0,3,8,1600,1974,0,98033,2100,8661
5153200030,515000,2,2.25,2690,15000,1,0,2,3,8,1870,1987,0,98023,2690,15000
4022900125,605000,4,2.5,2430,11870,1,0,0,5,8,1590,1968,0,98155,2430,9600
7841300505,430000,4,3.75,2452,4800,2,0,0,3,7,2452,1936,1994,98055,1180,4800
573000685,805000,2,1.75,1550,6000,1,0,1,3,7,1550,1920,0,98199,2360,6000
8961990160,567500,3,2.5,2080,4556,2,0,0,3,8,2080,1999,0,98074,1530,5606
1250202255,647500,3,1.75,1290,3870,1,0,0,5,7,1290,1916,0,98144,2020,5850
7234600796,495000,2,1.75,1850,2530,2.5,0,0,4,7,1850,1903,0,98122,1500,1795
3630180340,825000,4,2.5,3370,5000,2,0,0,3,9,3370,2006,0,98027,3370,5237
5104450070,435000,4,2.25,2730,7506,2,0,0,4,8,2730,1987,0,98058,2390,8015
9477100060,445950,3,1.75,1300,7800,1,0,0,5,7,1300,1968,0,98034,1520,7344
4139440830,960000,5,2.75,3040,10257,2,0,0,3,10,3040,1993,0,98006,2860,9327
6772200055,780000,4,3,2440,3600,1.5,0,0,5,8,1480,1929,0,98103,1770,4000
8731982190,274500,3,2.25,1720,9000,1,0,0,4,8,1320,1969,0,98023,1930,8000
6300000335,729953,5,3,3230,5167,1.5,0,0,4,8,2000,1909,0,98133,1509,1626
9301300751,464950,3,1.5,1200,890,2,0,0,3,8,1030,2008,0,98109,1230,2120
9542100135,620000,4,1.75,2350,18800,1,0,2,3,8,2350,1959,0,98005,3050,14640
8691410700,735000,4,3.5,3100,5600,2,0,0,3,9,3100,2005,0,98075,3080,5600
217500135,450000,4,2.25,2040,9565,1,0,0,3,8,1400,1959,0,98133,1890,8580
3731800055,450000,4,1,2000,4676,1.5,0,0,3,7,1250,1916,1986,98118,1140,4676
7234600786,842500,4,2.5,2160,5298,2.5,0,0,4,9,2160,1902,0,98122,1720,2283
2423059104,360000,3,2,1970,79714,1,0,0,3,7,1070,1979,0,98058,1890,36626
1823039205,585000,3,2.5,2270,100545,2,0,0,3,8,2270,1998,0,98070,1277,100545
2423020260,461000,3,2.25,1850,7923,1,0,0,4,7,1150,1977,0,98033,1780,7420
2695600070,345000,2,1,1350,4494,1,0,0,3,7,920,1949,0,98126,1470,5225
6844703240,1.08E+06,3,2.5,3280,10302,1,0,0,3,10,1680,1970,0,98115,1550,6300
3904940070,643000,4,2.5,2270,8391,2,0,0,3,8,2270,1988,0,98029,2420,8391
1939130070,690000,4,2.5,2820,8307,2,0,0,3,9,2820,1990,0,98074,2820,8307
5589300370,282000,4,1,1200,11111,1.5,0,0,3,7,1200,1949,0,98155,1350,9113
3526039116,549000,3,1.75,2000,6130,1,0,0,4,8,1120,1951,0,98117,2140,7150
6821600390,815000,3,2,2310,6000,2,0,1,4,9,1560,1926,0,98199,2000,6000
1925069082,2.20E+06,5,4.25,4640,22703,2,1,4,5,8,2860,1952,0,98052,3140,14200
8100400160,700000,3,2.25,2330,11424,2,0,0,4,8,2330,1984,0,98052,2050,11448
5556300102,933399,3,2.5,3940,10360,2,0,0,3,9,3110,1992,0,98052,2720,11941
7222000393,290000,3,1,1440,11250,1,0,0,3,7,1440,1967,0,98055,2200,11250
9407001860,372000,4,1.75,1960,9300,1,0,0,5,7,1340,1979,0,98045,1500,9752
9468200140,450000,2,1.75,1250,2890,1,0,0,4,7,790,1920,0,98103,1500,3225
3295950240,303700,3,2.5,1981,5700,2,0,0,3,8,1981,2010,0,98030,1981,5894
3905000340,672000,4,2.5,2440,10049,2,0,0,4,9,2440,1989,0,98029,2820,8484
3374300070,334000,4,1.5,1150,9360,1.5,0,0,3,6,1150,1970,0,98034,1480,8155
7812800310,260000,2,1,1120,5650,1,0,0,3,6,1120,1944,0,98178,1270,6875
7015200685,749950,3,1.75,1800,5700,1,0,0,4,8,1000,1941,0,98119,1680,5350
3521069051,330000,4,2.25,2380,122038,2,0,0,4,8,2380,1984,0,98022,2030,48000
8032700140,830000,5,3,2920,2808,2,0,0,3,8,2140,1960,1992,98103,1620,1544
6117500320,1.13E+06,3,2.25,2790,13791,1,0,3,3,8,2790,2006,0,98166,2720,12600
7305300045,320000,3,1,1560,7552,1,0,0,4,6,910,1948,0,98155,1200,8152
922069139,260000,2,1,1550,15250,1.5,0,0,5,7,1550,1920,0,98038,1520,34929
84000335,225000,3,2,1700,11475,1,0,0,5,6,970,1945,0,98146,1560,11475
9232400055,279200,1,1,640,6350,1,0,0,3,5,640,1939,0,98117,1270,6350
1453600202,520000,4,3.5,2680,10000,2,0,0,3,8,2040,1942,2014,98125,1530,8000
3904910520,505000,3,2.5,1860,8060,2,0,0,4,8,1860,1987,0,98029,1850,4661
5469300270,234000,3,1.75,1490,8366,1,0,0,4,7,1010,1975,0,98042,1490,7469
8681660060,503000,4,2.5,2470,5044,2,0,0,3,9,2470,2005,0,98155,2790,5583
3902300350,606000,4,2.25,2390,8858,1,0,0,4,8,1740,1979,0,98033,2240,8858
6392003490,433500,3,1,1230,6000,1,0,0,4,7,780,1937,0,98115,1570,5000
3342700465,250000,3,1.5,2840,10182,1,0,0,3,8,1510,1951,0,98056,2210,9669
2592210160,719000,3,2.5,2120,9307,2,0,0,4,9,2120,1984,0,98006,2290,11524
616000160,381000,3,2,1770,14400,1,0,0,4,8,1770,1959,0,98166,1900,14400
1687000270,267000,3,2.5,2495,4400,2,0,0,3,8,2495,2007,0,98001,2434,4400
4102000075,275000,1,0.75,1170,14149,1,0,0,5,7,880,1962,0,98022,1130,24513
8078460550,651000,4,2.5,2740,7140,2,0,0,3,8,2740,1993,0,98074,2260,7035
2710600070,439000,2,1,1050,5671,1,0,0,3,7,850,1949,0,98115,1850,5243
37000435,325000,2,1,1130,5070,1,0,0,4,7,1130,1955,0,98146,860,6300
5100401414,490000,2,1,880,6380,1,0,0,3,7,880,1938,1994,98115,1340,6380
5631500254,519900,4,2.5,2403,6172,2,0,0,3,9,2403,1999,0,98028,2380,6075
8567300140,545000,4,2.75,3410,35040,2,0,0,3,9,3410,1984,0,98038,2580,37263
98000060,1.06E+06,4,4,5320,20041,2,0,0,3,11,5320,2003,0,98075,4640,17268
2205500400,542000,4,1.75,1900,8250,1,0,0,4,7,950,1955,0,98006,1480,8360
1726069084,465000,4,1.75,1810,21650,2,0,0,4,7,1810,1961,0,98077,2700,29680
8682291840,408000,2,2,1200,3900,1,0,0,3,8,1200,2006,0,98053,1440,5580
5003600240,292000,4,2.5,2060,5950,2,0,0,3,8,2060,2000,0,98030,2242,6406
5636000400,253000,3,1.75,1250,10122,1,0,0,3,7,1250,1994,0,98010,1980,10175
3298700125,280000,2,1,910,4662,1,0,0,5,6,910,1942,0,98106,890,6050
7880000060,658588,3,2.25,2560,41346,2,0,0,3,10,2560,1986,0,98027,3040,35395
7811200310,635000,4,2.25,1920,8910,1,0,0,4,8,1200,1969,0,98005,2250,8800
5255690160,439000,4,2.25,2240,8300,2,0,0,3,8,2240,1978,0,98011,2340,8500
869700320,300000,3,2.5,1260,3855,2,0,0,3,8,1260,1999,0,98059,1310,3344
6052401631,345000,3,1.5,1360,13496,1,0,0,4,8,1360,1960,0,98198,1900,10538
5089700260,283500,4,2.25,2100,8050,2,0,0,3,8,2100,1978,0,98055,2190,7700
9473200105,425000,2,1,2110,4920,1.5,0,0,3,7,1460,1911,0,98103,1390,4732
6678900140,685000,3,1.75,2210,8955,1,0,1,3,8,1560,1974,0,98033,2210,8976
9552700550,750000,3,2.5,2360,12987,2,0,0,3,8,2360,1983,0,98006,2480,11665
2171400218,245000,4,1.5,1280,8000,1,0,0,3,6,1280,1960,0,98178,1420,8211
9122001231,585444,6,3.75,2740,6924,1,0,2,3,7,1640,1962,0,98144,1940,6000
6639900012,706000,4,2.5,2740,7571,2,0,0,3,9,2740,2009,0,98033,2880,7203
8151601090,445000,4,2,2630,9099,1.5,0,0,3,7,1830,1944,2009,98146,1430,6825
6664900260,241000,3,2,1650,6000,1,0,0,3,7,1650,1990,0,98023,1870,6000
7663700030,1.18E+06,2,2.5,1770,7155,2,1,4,3,8,1770,1957,2004,98155,2410,10476
952000055,530000,3,1,1500,5750,1.5,0,0,4,7,1050,1927,0,98126,1500,5060
4292300024,350000,3,1.5,1430,12199,1,0,0,3,7,1130,1948,0,98133,1490,8196
8073000550,1.70E+06,4,3.75,3190,17186,2,1,4,3,10,3190,1999,0,98178,2290,13496
9238450160,389000,3,1,1280,9630,1,0,0,3,7,1280,1968,0,98072,1300,9453
6127600036,799000,4,2.75,2390,6820,2,0,0,4,7,2140,1945,0,98115,1980,6820
1370801331,1.40E+06,4,2.5,4040,9630,1,0,3,4,9,2020,1951,0,98199,3160,8025
3500100226,340895,2,1,920,8612,1,0,0,5,7,920,1947,0,98155,1500,7956
319500570,780000,4,2.5,2730,10281,2,0,2,3,9,2730,1996,0,98074,2750,7220
3751604974,350000,2,1.5,1320,73600,1,0,0,3,7,1320,1993,0,98001,1320,33600
7852030320,470000,3,2.5,2620,4874,2,0,0,3,7,2620,1999,0,98065,2360,4231
2481630070,914600,4,3,3180,80837,2,0,0,3,11,3180,1985,0,98072,3180,38715
4299000030,354000,4,2.5,2900,4762,2,0,0,3,8,2900,2005,0,98042,2900,5173
3886902590,470000,5,2,1900,6000,1.5,0,0,4,6,1900,1920,0,98033,2110,8400
9178601000,715000,3,2,1760,5400,1,0,0,5,7,1160,1927,0,98103,1640,5400
2861100030,265000,2,1,760,4000,1,0,0,4,6,760,1950,0,98108,1640,4500
9471200370,2.54E+06,4,3,3710,20000,2,0,2,5,10,2760,1936,0,98105,3970,20000
625049286,640000,3,1,1530,4944,1,0,0,3,7,1530,1950,0,98103,1500,4944
133000135,290000,4,1.75,1990,18900,2,0,0,4,7,1870,1929,0,98168,1710,12400
7214700830,480000,5,4.75,3830,35000,1,0,0,3,8,2130,1976,0,98077,2750,36150
4473400045,535000,3,2,2040,5600,1,0,1,5,7,1120,1954,0,98144,2120,4958
9413600350,907000,3,1.75,2170,12220,1,0,0,5,8,2170,1965,0,98033,1980,9000
1138010520,459000,3,1.75,1620,7330,1,0,0,4,7,1090,1974,0,98034,1380,7191
7431500341,1.36E+06,3,2.5,3600,21399,1,0,3,3,9,2310,1950,2007,98008,2830,17559
8830400135,264950,3,1.5,1470,11599,1,0,0,3,7,1070,1967,0,98030,1580,9760
5694000710,352950,3,1,1760,3000,1.5,0,0,1,6,1760,1900,0,98103,1320,1266
1951820070,491500,3,2.25,2230,13100,1,0,0,4,8,1510,1974,0,98006,2010,10650
6137500320,1.23E+06,4,3.5,3770,37034,2,0,0,3,10,2830,1989,0,98007,3200,36342
6703100070,369500,3,1,1200,9194,1,0,0,4,7,1200,1952,0,98155,1330,8650
339350070,566000,3,2.5,2090,6294,2,0,0,3,9,2090,2004,0,98052,2520,5735
7399300860,290000,3,2.25,1500,7308,1,0,0,4,7,1210,1968,0,98055,1480,7400
8907500070,5.35E+06,5,5,8000,23985,2,0,4,3,12,6720,2009,0,98004,4600,21750
8651430560,180000,3,1,870,5330,1,0,0,3,6,870,1969,2014,98042,840,5200
2228900270,215000,2,1,1010,6000,1,0,0,4,6,1010,1944,0,98133,1610,7313
2228900270,302000,2,1,1010,6000,1,0,0,4,6,1010,1944,0,98133,1610,7313
6880200030,352500,3,1.75,1860,7881,1,0,0,3,7,1160,1986,0,98198,1490,7527
7227501170,235867,4,2,1330,5926,1,0,0,4,5,1330,1942,0,98056,1150,5485
7504460200,500000,3,2.25,1760,11946,2,0,0,3,8,1760,1978,0,98074,2080,12068
1559900200,382000,3,2.25,1800,4500,2,0,0,3,7,1800,1995,0,98019,1760,6589
546000400,515000,5,2.5,1690,2402,1.5,0,0,3,7,990,1930,0,98117,1200,4005
1596600060,250000,1,1,660,2600,1,0,0,3,6,660,1919,0,98144,1560,5445
6021501920,672500,3,2.25,2400,5300,1.5,0,0,4,7,1250,1939,0,98117,1540,4800
3275860270,755000,3,2.25,3020,13031,2,0,0,3,9,3020,1989,0,98052,2480,10204
5457300703,707500,3,1,1500,2555,2,0,2,3,7,1500,1910,0,98109,1820,2555
2919700885,459000,4,2,1560,3840,1,0,0,4,6,960,1924,0,98117,1560,4800
1951500030,140000,3,1,1090,10620,1.5,0,0,3,7,1090,1959,0,98032,1380,10620
9550200310,495000,2,1,970,4284,1,0,0,3,7,970,1905,0,98103,2050,4284
3630120700,757000,3,3.25,3190,5283,2,0,0,3,9,3190,2007,0,98029,2950,5198
3630120700,765000,3,3.25,3190,5283,2,0,0,3,9,3190,2007,0,98029,2950,5198
6370000070,359000,4,1.5,1890,6052,1,0,0,4,7,1890,1955,0,98125,1510,6072
7935000125,440000,3,1,1050,7500,1,0,0,3,6,1050,1900,0,98136,1380,7500
3034200058,400000,4,1.5,1390,7200,1,0,0,3,7,1140,1965,0,98133,1630,7702
2856102336,652000,3,2,1700,4080,1,0,0,4,7,850,1941,0,98117,1480,5100
2523039239,260000,3,1.75,1050,5850,1,0,0,3,7,1050,1980,0,98166,1220,8880
5452800310,1.33E+06,5,3,3340,10796,1,0,2,3,9,2120,1964,1990,98040,3290,12955
2724069070,519500,4,2,1540,17859,1,0,0,3,6,1540,1964,0,98027,1390,9688
6690500320,650000,3,1,1710,5992,1.5,0,0,4,7,1560,1928,0,98103,1240,3001
2413301070,280000,4,2.25,2100,8075,2,0,0,3,8,2100,1978,0,98003,2100,7464
1562100030,515000,4,1.75,1730,7980,1,0,0,4,8,1730,1965,0,98007,2080,8400
7941140070,400000,3,2.25,1500,2692,2,0,0,3,7,1500,1986,0,98034,1470,2418
1703050520,652100,3,2.5,2380,5017,2,0,0,3,9,2380,2003,0,98074,2670,6066
2412600030,235000,6,3,2180,7956,2,0,0,3,7,2180,1980,0,98003,2214,7684
5266300140,701000,4,1.5,1840,10080,2,0,0,3,8,1840,1907,0,98118,1830,5040
11520030,640000,4,2.5,2341,9594,2,0,0,3,9,2341,1997,0,98052,2850,9421
7202290140,455800,3,2.5,1690,4584,2,0,0,3,7,1690,2002,0,98053,1600,3164
8161010060,504750,3,2.5,2490,21937,2,0,0,3,8,2490,1993,0,98014,2450,21937
8562900710,483000,3,3,2440,15540,2,0,0,3,9,2440,1992,0,98074,2440,15283
8888000055,530000,3,0.75,920,20412,1,1,2,5,6,920,1950,0,98070,1162,54705
3395800295,250000,2,1,1030,8786,1,0,0,3,6,1030,1956,0,98146,1480,8121
5557320030,229950,5,2.75,2000,5885,1,0,0,3,7,1260,1994,0,98023,1960,6514
2909300640,884744,4,3.5,4210,9414,2,0,0,3,9,4210,2001,0,98074,3950,8880
5202500030,514000,3,1.5,1610,9964,1,0,0,3,7,1080,1977,0,98052,1610,9964
5561300640,532000,3,2.25,1910,35015,1,0,0,4,8,1430,1977,0,98027,2340,36680
3449900030,423000,4,2.5,2660,5539,2,0,0,3,8,2660,2004,0,98059,2380,5539
952003435,420000,2,1,820,4025,1,0,2,5,6,820,1922,0,98126,1410,5750
6204200340,521000,3,1.75,1730,18250,1,0,0,3,8,1730,1988,0,98011,2180,10027
1737100830,577000,4,2.25,2360,7490,2,0,0,3,8,2360,1979,0,98033,2360,7490
2207200520,425000,3,1,970,8040,1,0,0,3,7,970,1956,0,98007,1250,7000
3818400060,495000,4,2.5,2460,4862,2,0,0,3,8,2460,2004,0,98028,2900,4895
9264960560,340000,3,2.5,2690,8577,2,0,0,3,9,2690,1987,0,98023,2570,8066
6362900172,499950,3,3.5,1820,1991,2,0,0,3,8,1430,2014,0,98144,1550,1460
9272200810,1.22E+06,4,3,3470,4750,2,0,2,3,9,2370,2014,0,98116,2420,4761
3629160060,720000,4,2.75,3370,7634,1,0,2,5,8,2110,1977,0,98056,2460,7634
4324200060,249000,3,1.5,1700,8247,1,0,0,3,7,1010,1970,0,98031,1440,8400
3830620710,206135,3,1,1340,11070,1,0,0,4,7,1340,1978,0,98030,1650,7630
3276900030,300000,5,2.75,2000,9276,2,0,0,4,7,2000,1968,0,98055,1240,8270
4058800830,612000,6,3,3840,14040,1.5,0,3,3,8,2460,1949,0,98178,2170,6765
6202600070,1.10E+06,5,2.5,3890,27311,2,0,2,3,10,3890,1950,1990,98177,3160,22641
8581200030,230000,4,2,1220,9100,1.5,0,0,4,7,1220,1970,0,98023,1160,7700
2771601940,850000,3,1,2280,4600,1,0,2,3,8,1250,1936,0,98119,1910,4000
2214800270,355000,4,2.5,2770,7000,1,0,0,4,7,1940,1979,0,98001,2140,7684
7312000240,442000,4,2.5,2520,7253,2,0,0,3,9,2520,1990,0,98059,2570,8359
8562890560,399000,4,3,3060,5000,2,0,0,3,8,3060,2001,0,98042,3060,5668
4136930310,360000,4,2.5,2390,7115,2,0,0,3,9,2390,1999,0,98092,2600,7916
1328330350,390000,3,1.75,1320,7725,1,0,0,3,8,1320,1978,0,98058,2020,7210
5255690060,413000,5,2.5,2900,8711,1,0,0,3,8,1650,1977,0,98011,2340,8869
402000260,190000,2,1,700,9500,1,0,0,3,6,700,1951,0,98118,1020,5617
7787110060,432900,3,2.5,2210,9226,2,0,0,3,8,2210,1998,0,98045,2430,8902
8651580310,621138,3,2.25,2180,7741,2,0,0,3,9,2180,1986,0,98074,2300,8581
3705000060,270000,3,2.25,2080,4252,1.5,0,0,3,7,1550,2003,0,98042,2080,2275
7525410060,610000,4,2.25,2090,35040,1,0,0,3,8,1490,1980,0,98075,2910,21132
3295700060,500000,3,2,1720,5525,1,0,2,5,7,960,1941,0,98108,1760,5525
8121500060,715000,4,2.25,2460,40635,1,0,0,5,8,2460,1968,0,98053,2250,40635
3728800320,264000,3,1.5,1470,14821,1,0,0,4,7,1470,1958,0,98042,1760,15370
6003501535,550000,3,1.75,1650,3200,1.5,0,0,3,8,1650,1901,0,98102,1500,2400
2621750340,337000,3,2,1690,9087,1,0,0,3,8,1690,1997,0,98042,2090,8100
3445000274,170000,3,1,970,8710,1,0,0,4,6,970,1962,0,98198,1280,11805
3288200030,405000,4,2.5,2030,9095,1,0,0,4,7,1130,1972,0,98034,1940,8000
4188000640,775000,4,2.5,2540,28563,1,0,0,3,10,2540,1984,0,98052,2790,20301
2558730070,425000,3,2.25,1570,7475,1,0,0,4,7,1200,1983,0,98034,1700,7230
7923500060,713000,5,2.75,2580,9242,2,0,2,4,8,1720,1967,0,98007,2240,9316
8016300030,555000,5,2.5,2090,8712,1,0,0,3,8,1420,1966,0,98008,2490,8712
3629920830,810000,4,2.5,3260,5608,2,0,0,3,9,3260,2003,0,98029,3010,5608
4054510270,1.25E+06,4,3.75,3830,41263,2,0,0,4,11,3830,1990,0,98077,5600,56568
2864600105,819000,3,3.5,2130,6150,2,0,2,5,8,1530,1908,0,98199,2040,5381
8165500830,409900,3,2.5,1690,1200,2,0,0,3,8,1410,2013,0,98106,1690,1760
4395600060,935000,2,2.5,1780,2067,2,0,0,5,9,1780,1974,0,98004,2320,2067
4444800045,657500,4,1.75,1620,7560,1,0,3,4,7,1380,1947,0,98117,2170,8650
1115300270,900000,6,3.75,4210,6105,2,0,0,3,9,3280,2008,0,98059,3820,6368
5363200200,932800,5,3.25,2980,7095,2.5,0,0,3,9,2980,1998,2007,98115,1670,7140
6067900640,391000,3,2,1490,9000,1,0,0,4,8,1490,1977,0,98006,2190,9000
4279200060,420000,4,2.5,2110,9825,2,0,0,3,8,2110,2000,0,98059,1650,9900
3425059222,1.30E+06,6,3.5,6563,32670,2,0,0,3,10,5153,2002,0,98005,2610,22651
5253300397,415000,3,1.5,1510,16800,1,0,0,5,8,1510,1956,0,98133,1560,7276
1769600204,350000,3,1.75,1830,9425,1,0,0,3,8,1590,1946,0,98146,1670,8430
1176001195,375000,2,1,1230,1820,2,0,0,4,7,830,1948,0,98107,1660,3056
1239400570,860000,3,1.75,2180,14135,1,0,2,5,8,1300,1947,0,98033,3540,10318
6071600270,495000,4,2.25,2220,8872,1,0,0,4,8,1110,1961,0,98006,2220,9106
1311100520,250000,4,2.25,1730,8400,1,0,0,3,7,1730,1962,0,98001,1550,7920
1402200070,365000,4,2.25,1990,21312,1,0,0,4,8,1990,1968,0,98058,2400,19210
1419700270,503000,3,2.75,1540,6760,1,0,0,5,7,1210,1980,0,98034,1540,7416
5126900310,150000,2,1,1100,7200,1,0,0,4,6,1100,1944,0,98058,1390,7200
8816400885,450000,4,1.75,1640,1480,1,0,0,4,7,820,1912,0,98105,1420,2342
5412100550,355000,4,3,2590,7213,2,0,0,3,8,2590,2001,0,98001,2550,6800
7203000465,245000,3,2,1450,9333,2,0,0,4,7,1450,1972,0,98003,1910,7701
1862900160,265900,3,2,1180,7793,1,0,0,4,7,1180,1992,0,98031,1720,7793
984220240,299000,4,2.5,1820,7575,1,0,0,3,7,1220,1975,0,98058,1840,7650
4458800060,957500,4,2.25,2360,11523,2,0,0,4,10,2360,1968,0,98040,2850,11362
1138000160,343000,3,1,1120,7250,1,0,0,4,7,1120,1972,0,98034,1340,7302
9406520550,307500,3,2.25,1646,7364,2,0,0,3,7,1646,1994,0,98038,1975,9161
7852160070,937500,5,3.75,4210,14599,2,0,3,3,10,4210,2004,0,98065,3950,13591
7214700160,610000,3,3,2480,45302,1,0,0,4,8,1620,1976,0,98077,1260,14100
2483700160,720000,3,1.5,1590,7080,1,0,2,3,8,1310,1952,0,98136,2080,7200
1972201820,610000,4,2,2130,2620,1.5,0,0,5,7,1650,1919,0,98103,1330,2719
9477000060,434500,3,1.75,1650,7965,1,0,0,4,7,1650,1967,0,98034,1560,7350
7932000041,602500,2,2.5,3090,47044,1,0,0,4,10,2250,1979,0,98058,1860,62829
1231000520,607010,4,2.5,2180,4000,2,0,0,3,8,1700,2002,0,98118,2180,4000
7522500070,610000,3,1,1800,5750,1,0,0,3,7,1040,1947,0,98117,1320,5625
4215250310,828500,4,2.5,3720,35000,2,0,0,3,10,3720,1983,0,98072,3720,35000
5560000070,199990,3,1,1100,8560,1,0,0,3,6,1100,1961,0,98023,1120,8470
1545804460,294000,3,1.75,1530,9362,1,0,0,3,7,1530,1987,0,98038,1480,8125
9510970310,789500,4,2.5,3010,6100,2,0,0,3,9,3010,2005,0,98052,2890,5176
98030160,797000,3,3.5,3500,9473,2,0,0,3,10,3500,2008,0,98075,3510,7833
7853300070,539950,5,3,3100,5250,2,0,0,3,7,3100,2006,0,98065,2460,5250
934300140,284950,4,1.5,2000,6778,1,0,0,4,7,1170,1962,0,98198,1940,7531
1245001820,776500,4,1.5,2290,10372,1,0,0,3,7,1510,1965,1987,98033,1900,8109
1974200060,525000,4,2.5,2400,10070,1,0,0,3,7,1510,1967,0,98034,2030,9964
7300410060,303000,3,2.5,1850,4957,2,0,0,3,8,1850,1999,0,98092,2400,6367
1939110310,722080,3,3.25,3680,7650,2,0,0,3,9,2340,1988,0,98074,2280,8515
7888000390,140000,3,1,1060,7473,1,0,0,3,7,1060,1959,0,98198,1320,7912
7888000390,235000,3,1,1060,7473,1,0,0,3,7,1060,1959,0,98198,1320,7912
1529300435,440000,3,1,1610,5500,1.5,0,0,3,7,1610,1903,1973,98103,1200,5701
2960900045,605000,3,1.75,2330,6000,1.5,0,0,4,7,1630,1940,0,98126,1600,4000
3959400135,380000,2,1,1210,4800,1,0,0,3,8,1060,1950,0,98108,1380,4800
7972600765,352000,4,1,1530,8890,1,0,0,3,7,980,1925,0,98106,1100,5203
7214810550,420000,4,2.25,2270,12000,1,0,0,4,7,1360,1979,0,98072,2500,10120
3271801090,1.18E+06,4,2,2590,7220,2,0,2,4,10,2590,1930,0,98199,2530,6380
8964800370,1.38E+06,3,1.5,1850,10572,1,0,0,4,8,1850,1953,0,98004,3030,12752
